addressbook_id,description,image1,showhotel,image2,image3,image4,starcategories_id,cuisine,bars,restaurants,checkout,accessrail,accessair,accessbus,advantage,logo,rooms,ac,roomfacility,otherfacility,services,creditcards,fhra,WebWriteUp1,WebWriteUp2,url,Metatype,Descr,Keywords,organisation,address,city,postalcode,countries_id,phone,fax,pan,email,www,branch_cities_id,note,areacode,bank_addressbook_id,through_addressbook_id,mailto_addressbook_id,cities_id,states_id,currencies_id,web,company,taxno,IncludeInBalanceSheet,InvoiceTo_Addressbook_id,InvoiceOrderNo
1433,"Norbu Ghang Resort is situated at the end of the ridge in Upper Pelling, and so offers the best mountain views. The attractive cottages are positioned so as to take full advantage of this location, with superb views form their private balconies. 

The cottages have walls clad in chatai matting, and tastefully designed interiors in ethnic Sikkimese themes. There is a peaceful garden, an attractive bar, and a restaurant. ",pelling_norbughang.jpg,1,pelling_norbughang2.jpg,pelling_norbu3.jpg,pelling_norbu4.jpg,4,,1,1,12:00,"147 kms From New Jal Paiguri","146 Kms From Bagdogra Airport",,"Overlooking A picturesque Valley",pelling_norbughang.jpg,26,,"Well Appointed Rooms with En-suite facilities, H/C Water",,"24 Hour Room Service, Laundry & Valet Service, Tours & Car Rental","This property only accepts cash payments.",,"The Norbu Gang Resort sits high on a hill in Pelling, away from the slightly overcrowded streets of the lower town. Its cottages have unimpeded views of the majestic and sacred Kanchenjunga Mountain. The narrow, stone pathways of the resort are overhung with drooping wildflowers. The hotel is unpretentious but with a rustic charm that seems to belong to the green hills and clean mountain air around it.

Built according to local Sikkimese architecture style that is now rapidly disappearing, the cottages are placed in a line along the upper ridge of the hill, each surrounded by a path of flowers. Each cottage has 2 rooms separate except for the common patio they share in the front of the cottage. 

The cottages have wooden floors and pine wood wainscoting and are decorated with locally crafted cane work. Low windows in the rooms give the feeling of always being outdoors. The bathrooms are serviceable and clean. 

You can relax in the warm comforts of the Dzongri Bar, or pamper your taste buds at the Silver Fir Restaurant where chefs stir up both local and international cuisines. The front lawn is also a great spot to relax in, as it overlooks the town of Pelling and the mountains beyond.",,norbu-ghang-resort,"Norbu Ghang Resort is situated on the western face of a mountainside and is barely a minute's walk away from the quaint little hamlet of Pelling ","Norbu Ghang Resort in Pelling - Travel in India | Travellers Palm","norbu gang resort, hotel, pelling, sikkim, special places","Norbu Ghang Resort","",Pelling,"737 113",200,"250 566, 258 272, 258 245","258 271","","norbughangresort@yahoo.co.in
norbughangretreat@gmail.com",www.norbughangresort.com,,"",03595,,,,331,28,13,1,0,,1,,
1434,"A simple but clean and adequately furnished place. The Orissa Tourism department run Panth Niwas offers 8 small a/c double rooms. The hotel is right opposite the temple's main entrance. There is a good restaurant which is popular with day trippers.",barkul_1.jpg,1,"","","",0,,,,,,,,,,,,,,,,,,,otdc-panth-niwas,"A simple but clean and adequately furnished place. The Orissa Tourism department run Panth Niwas offers 8 small a/c double rooms. The hotel is right opposite the temple's main entrance. There is a good restaurant which is popular with day trippers.","OTDC Panth Niwas in Barkul - Travel in India | Travellers Palm",,"OTDC Panth Niwas","P.O. Balugaon
Distr. Khurda",Barkul,"752 030",200,20488,"","","","",,"",06756,,,,32,24,13,0,0,,1,,
1435,"The only place to stay inside the protected environs of the Bhitarkanika forest. The Forest Rest house offers very basic accommodation in 2 rooms with attached facilities. As there is no restaurant, we must bring our own food and cook from Bhubaneswar.",forestlodge_1.jpg,1,"","","",0,,,,,,,,,,,,,,,,,,,forest-lodge-1,"The only place to stay inside the protected environs of the Bhitarkanika forest. The Forest Rest house offers very basic accommodation in 2 rooms with attached facilities. As there is no restaurant, we must bring our own food and cook from Bhubaneswar.","Forest Lodge in Bhitarkanika - Travel in India | Travellers Palm",,"Forest Lodge","",Bhitarkanika,"   ",200,"","","","","",,"","",,,,46,24,13,0,0,,1,,
1436,"The most sumptuous accommodation in Bikaner. Painstakingly and expensively restored, Laxmi Niwas offers 40 spacious and luxuriously appointed rooms in the old Rajasthani style. Most rooms have arches and frescoed ceilings. There is a restaurant and a bar complete with hunting trophies, and a swimming pool in the huge grounds. ",bikaner_laxminiwas4.jpg,1,bikaner_laxminiwas8.jpg,bikaner_laxminiwas6.jpg,bikaner_laxminiwas9.jpg,0,"Indian, North-West Frontier Cuisine",1,2,,"2 kms ","250 Kms from Jodhpur Airport",,"Located in the Lallgarh Complex with Sprawling Gardens and Court Yards",bikaner_laxmi.jpg,31,,"Palatial rooms with Authentic Luxurious Period Furniture, precious Gold leaf Work, Attched Baths with Hot & Cold Water","Fireworks Display, Folk Dances","Bar, 24 Hour Coffee Shop, Lounge, Billiards Room, Cards Room,",,,,,laxmi-niwas-palace,"The most sumptuous accommodation in Rajasthan. Painstaking and expensively restored over a few years, the Laxmi Niwas offers 40 spacious and luxuriously appointed rooms in the old Rajasthani style. Most rooms have arches and frescoed ceilings. There is restaurant and a bar complete with hunting trophies.","Laxmi Niwas Palace in Bikaner - Travel in India | Travellers Palm",,"Laxmi Niwas Palace","Lallgarh Palace Complex",Bikaner,"334 001",200,"2202 777","525 219","","reservation@laxminiwaspalace.com
bikaner@laxminiwaspalace.com",lalgarhpalace.com,,"",0151,,,,54,27,13,1,0,,1,,
1437,"An old haveli with beautiful views over the lake and the city palace. Most of the 25 rooms offer good views and few even have small  balcony attached.",udaipur_lakepichola.jpg,1,udaipur_lakepichola1.jpg,udaipur_lakepichola2.jpg,udaipur_lakepichola3.jpg,3,"Indian, Chinese, Continental, Rajasthani",1,2,"12.00 Noon","3 kms. from Railway Station","25 kms. from Airport","3 kms. from Bus Stand","Walking Distance from City Palace, Jagdish Temple & Attached to Pichola Lake",,29,"Partially Air-conditioned","Over looking the blue waters of the famous Pochola Lake, Attached Bath with H/C water, Telephone, Cable T.V.","Boating facility, Folk Music, Locker facilities, Dance & Puppet Shows on request, Shopping Arcade","Room Service, Car Rental, Doctor on Call, Laundry, Postal Service","AMEX, VISA, Master, BOB, Andhra",8554,,,lake-pichola-hotel,"An old haveli with beautiful views over the lake and the city palace. Most of the 25 rooms offer good views and few even have small  balcony attached.","Lake Pichola Hotel in Udaipur - Travel in India | Travellers Palm",,"Lake Pichola Hotel","Outside Chandpole",Udaipur,"313 001",200,"2431 197, 2431 465, 2430 387","2430 575","",reservations@lakepicholahotel.com,"",,"",0294,,,,407,27,13,0,0,,1,,
1438,""," ",1,"","","",0,,,,,,,,,,,,,,,,,,,hotel-sarovar,"","Hotel Sarovar in Udaipur - Travel in India | Travellers Palm",,"Hotel Sarovar","1, Panchdevri Marg
Outside Chandpole",Udaipur,"313 001",200,"2432 801-03, 2431 732","2431 732","",pummy_rock@hotmail.com,"",,"",0294,,,,407,27,13,0,0,,1,,
1440,"The imposing Kusum Vilas Prem Bhavan Palace in Chhota Udepur is set in 18 acres of `Mughal' gardens decorated with fountains, ponds and statues. The architectual style is predominantly Indo-Saracenic while the interiors reflect a strong European influence.The palace hotel has recently been opened with 13 rooms and suites, including one suite in a former Royal Railway Saloon Carriage . The rooms are comfortably furnished with modern en-suite facilities. The Palace has an indoor swimming pool, tennis court, and a billiards table.The Palace can organise jeep safaris to the nearby tribal villages to see the weekly `haats' or markets where tribals get together to engage in lively bartering for day to day commodities.",chhota_prembhavan.jpg,1,chhota_prem.jpg,chhota_prem1.jpg,"",0,,,,,,,,,,,,,,,,,,,the-kusum-vilas-prem-bhavan-palace,"The imposing Kusum Vilas Prem Bhavan Palace in Chhota Udepur is set in 18 acres of `Mughal' gardens decorated with fountains, ponds and statues. The architectual style is predominantly Indo-Saracenic while the interiors reflect a strong European influence.The palace hotel has recently been opened with 13 rooms and suites, including one suite in a former Royal Railway Saloon Carriage . The rooms are comfortably furnished with modern en-suite facilities. The Palace has an indoor swimming pool, tennis court, and a billiards table.The Palace can organise jeep safaris to the nearby tribal villages to see the weekly `haats' or markets where tribals get together to engage in lively bartering for day to day commodities.","The Kusum Vilas Prem Bhavan Palace in Chhota Udepur - Travel in India | Travellers Palm",,"The Kusum Vilas Prem Bhavan Palace","Distr. Vadodara","Chhota Udepur","391 165",200,"33525, 32025","","",kusumvillas@icenet.net,"",,"",02669,,,,76,11,13,0,0,,1,,
1441,""," ",1,"","","",0,,,,,,,,,,,,,,,,,,,lake-palace,"","Lake Palace in Santrampur - Travel in India | Travellers Palm",,"Lake Palace","",Santrampur,"  ",200,"","","","","",,"","",,,,364,11,13,0,0,,1,,
1442,"A popular hotel with 87 well appointed and centrally air-conditioned rooms on Poonamalle High Road. A good choice in the moderate category of hotels.",chennai_breeze.jpg,1,chennai_breeze2.jpg,chennai_breeze3.jpg,chennai_breeze4.jpg,3,"Indian, Chinese,Tandoori, Srilankan, South Indian",1,2,"12.00 Noon","2 kms. from Railway Station","15 kms. from Airport","2.5 kms. from Bus Stand","Situated at the main road in the midst of Business and shopping houses",chennai_breeze.jpg,87,"Centrally Air-conditioned","Room Service, H/C Running Water, Telephone, T.V., Safe Deposit, Channel Music, Tea/Coffee maker","Business Centre, Banquet & Conference Facilities, Beauty Parlour, Indoor Games","Doctor on Call, Laundry, Money Changer, Banking, Safe Deposit, Baby Sitting, Valet, Travel Desk Service","AMEX, CAN, BOB, Diners, VISA, Master, Andhra, Bank of America, Central, ANZ, Citi",7112,,,breeze-hotel,"A popular hotel with 87 well appointed and centrally air-conditioned rooms on Poonamalle High Road. A good choice in the moderate category of hotels.","Breeze Hotel in Chennai - Travel in India | Travellers Palm",,"Breeze Hotel","850, Poonamalle High Road",Chennai,"600 010",200,"2641 3334, 2642 8202, 2643 0593","2641 3301","","reservation@breezehotel.com
breeze@vsnl.com",breezehotel.com,,"",044,,,,257,29,13,1,0,,1,,
1443,"Anandham (formerly known as Sterling Swamimalai) resembles a typical south Indian village, with mud streets, rooms in the form of tiled village houses, a common area where cultural performances are regularly held, and a swimming pool in the shape and appearance of a village temple tank.

The original home has been beautifully refurbished and additional rooms have been built with the same ambience.",kumbakonam_swamimalai.jpg,1,kumbakonam_swamimalai2.jpg,kumbakonam_swamimalai3.jpg,kumbakonam_swamimalai4.jpg,0,"Traditional Indian, Continental",,,,"36 Kms from Thanjavur Railway Station","91 Kms from Tirichirappalli Airport",,"200 Old Heritage Mansion, Located in 5 Acres of Coconut Grove and Gardens on the banks of Cauvery River",kumbakonam_sterling_swami.jpg,,"All Rooms Airconditioned","Well Furnished Rooms with Telephone, Fridge, TV, En-suite Bathroom with Modern Conveniences","Ayurveda Therapy Centre, Classical & Folk Theatre, Yoga, Foreign Exchange Counter, Travel Desk, Bullock Cart Rides","Laundry, Docor on Call, ",,,"A beautifully restored 100-year old heritage home, Anandham is set in a coconut grove by the river Cauvery near Thanjavur. It offers simple air-conditioned en-suite rooms, traditional meals, cultural shows, yoga, meditation, and an Ayurveda Herbal Health Centre.

Anandham is constructed in such a way as to evoke the traditional culture and heritage of a South Indian village. The thatched rooves, wooden framework and courtyards are all in traditional style. Even the swimming pool is designed to resemble a village temple tank. 

The 25 rooms are well furnished with ethnic d�cor and have private sit outs overlooking the scenic garden. The resort itself is set inside a coconut and banana grove. The staff dressed in the traditional white dhoti and white khadhi shirt, the lush fruit-bearing trees, and flowering plants, the brook running inside the resort, the cattle and deer will all remind you of a relaxed and leisurely village life. 

Artefacts such as palanquins, bullock carts, and bronze idols are scattered around the resort, and Steve Borghia's museum has a collection of antiques.",,indeco-swamimalai-anandham,"Anandham (formerly known as Sterling Swamimalai) resembles a typical south Indian village, with mud streets, rooms in the form of tiled village houses, a common area where cultural performances are regularly held, and a swimming pool in the shape and appearance of a village temple tank.","Indeco Swamimalai (Anandham) in Kumbakonam - Travel in India | Travellers Palm","anandham, heritage hotel, kumbakonam, temple town, swamimalai","Indeco Swamimalai (Anandham)","6/30-B Agraharam Thimmakudi
Baburajapuram Post
Swamimalai",Kumbakonam,"612 302",200,"420 044, 428 385, 428 406","421 705","","info@indecohotels.com
",www.indecohotels.com,,"",0435,,2740,,241,29,13,1,0,,1,,
